,tweet,hs_label,label
1738,لآن المسجد بأسم لي خلفك ياتيس 😡 خطيب جمعه يطرد اليمنين والمصلين غير السعوديين من المسجد ويقول ان المسجد مخصص لابناء القبائل من السعوديين رفيعي النسب فهل يوجد رجل بينهم رشيد ,HS1,1.0
7076,هم هادو المرتزقة من اتباع حماس والاخوان والبقية تنبح مع ذا الخيل ياشقرا ، 😠😠😠😠😠😠,,3.0
12773,ههههههه عادي لانها ايران ماغدرت ايران فيكم شريفه  بس تقتل اخواننا السنه برضو هي شريفه 👎🏼👎🏼الله لايبلانا,,2.0
14664, بايع  لبيع الكليجايع عليكم الله ي مخفات 😤 يارخيصات 😒 الله يخلف لكم ع والدين اهاليكم اجل الوحده لاعاد تفكر لاباهلها ولابربها اهم شي تتبع غريزتها ,,5.0
11782, 🐒🍌اصبح علينا يا خي انت وفريقك,NOT_HS,0.0
211,user  خذ 🖕🏿 user لعلك تتذكر او تخشى ,,2.0
11239, ياخوي فتحت الجام ابي اشم ريحة هوا. ذبحوني العيال  والبنات  😷😂😂😂 جتني كفخه ع خشمي 😂😂,NOT_HS,0.0
12186, طفل بايع  يبيع الكليجاوش هالجيل الفاسد 😷😷😷 ويقولون ليه كثر نسبة الطلاق مافي تربيه ، ، ترى شي مخزي الي صاير قاعد يصير,,4.0
9949, بايع الحلوى  url الكليجاالى اين... ؟ عيب الي جالس يصير والله 💔للاسف كل المواضيع التافهه و حتى قله الادب صارت كثيرة بكثره في مجتمعنا السعودي 👎🏻ماقول حاجه غير يالله الله يهدي الجميع.,,4.0
4894,الشبكة بقت وحشة جداً ف المُدرج بجد😤,NOT_HS,0.0
1860,جيش ابوشحاطه علي كثر مادعس عليه العدو الاسراييلي url يرد حنضرب بالوقت والمكان url المناسب.. العن ايام ابوشكلك url لك 70 سنه تتكلم يابوشحاطه ترددها ماتت اجيال وري اجيال. صحيح صدقوا لما قالوا جيس ابوشحاطه درع حمايه لاسراييل العن ابو من اشكالكم لادين ولا ولا كرامه ولاشرف ,,1.0
794,😷لصاحب  الهاشتاق 👇🏼  تميم  قايدنا ❌  وحمد   عدونا. 🔴 طول بالك بالك معي. هناك 📌 معادله بسيطة يجب فقط ان تفهمها انت واسرتك و  الشعب القطري  القطري الكريم  الحر المعادلة تقول : ضفعة الاخوان  تميم + ضفعة اليهود  بن حمد الناتج =  بابا ايران  عزمي  شريفة  العصملي  مهم  جدا بتجيكم في الاختبار اخر سنة ٢٠١٨ لا تنسونها 🤓,,3.0
7383,شفيهم هل الاوادم في صراحه فيهم مرض نفسي 😷😷 حمدلله بس والشكر واغلبهم بنفس المرضه النفسييين الي في الجامعه 😷,,4.0
4530, قلة حيا قسماً بالله😷,NOT_HS,0.0
2162, حطيلي انا 😒😂😂😂👊🏻,NOT_HS,0.0
3479,شوف شلون كارثة ياخي لانه حق من حقوقه ليش ماهو نادي سعودي عالمي زيه ؟ زي الهلال والنصر والاتحاد والاهلي والنصر والشباب!!! ؟ اعوذ بالله وش ذا كله الحقد والحسد😡انت اللي ظهورك لك والاعلاميين اللي على شاكلتك هو الكارثة والمطمة,,3.0
12552,و ايات من النككككااح user بسسسهوله وش تبين انفض لكك بششريه هالكككتااب.. مج وكلهاا يدور ورا مصالح الذككووووور.. لاا والمفسسر😑😬😣مجنووون فيهاا بعد..,,2.0
10705, انتبه ينطق فيك عرق بسس 😏👊🏻👊🏻.,NOT_HS,0.0
13392, ماعرف كيف اسجل وارسلك 😡😢,NOT_HS,0.0
7242,🔴عاجل.... سابتكو ترفع قضية مطالبه تعويض وتعويض على نادي النصر محتواها... ١ / اسطب قدامي خلفي يسار٢ / اسطب امامي خلفي يمين٣ / شمعة متحركة يمين ٤ / شمعة يسار٦ / مسحات شمعات٧ / مسحات زجاج امامي٨ / مسحات زجاج خلفي١٠ / ورشة زجاج عدد ٨ ١١ / سمكرة بديالله يعين لاعبي النصر بيلقاها من مندوب سابتكو ولا وين الجماهير النصراوية ولا رييس الباطن😣😣,,3.0
13958,قسم واقسم بالله مجتمع بعض البنات يجيب الغثيان مو طبيعي القيل والقال تعاشرينهم على اساس انهم شي وبالنهايه يطلعون هم شي ,,5.0
8109, بصراحة قبيحه 😒😒😒😒😒😒🙄💣🔪😂💔🔪,NOT_HS,0.0
874,عرض مخيس .. اركب عليه يا فينس انت وزقك القط المتعاطي 💩💩💩💩💩💩#المنيشن_تشيمبر #WWEChamber,NOT_HS,0.0
13467, يارباه ع اساس البرقع بيغطي عيونك الخضرا 😂😂ظلمتي المفضله يالشهبا 👊 ركزي فيها تحصلين نصايح وارشادات 🏃🏃,NOT_HS,0.0
14392, ، بايع  بايعة الكليجااقسم بالله وصلوا الشباب لدرجة مقززه من قلة الحياء يعني وش جراءتك وانت رايحه رافعه جوالك تطالع بوجه شاب وتبين تصورينه ؟ ؟ ؟ كرهتوا حياة الولد بالتجاره😷وبعدين والله مب ذاك الزين اللي شهرتوا به لهالدرجه ؟ يعني شاب عادي زيه زي اي شاب مهتم جدا بشكله بس انتو صدق مشافيح وقليلات ادب الله لايبلانا يارب,,5.0
11027, العرض من مظريط😷,NOT_HS,0.0
2293,  تعبت وانا اشرحلهم. ان بروفايلك يبي الفتنهبس مااايفهمووووون الله وكيلك👎😡,NOT_HS,0.0
13474,مثلا🐸 ,NOT_HS,0.0
11467, وشعدها لوزين التصبيره تتغلى 😂😂💔👊🏼,NOT_HS,0.0
9254,"  سخيف ينقل سالفة سخيف ممزوجة بشوية كذب للبيع .. وسيشتريها ال ""امبييييع"" 🐑🐑🐑 ",NOT_HS,0.0
5788, هيهن ابوي غير عن الرجال مااحد جاين جرته ياجعل عينيي ماتبكيه 😩 ولاتفاول علي 😟👊🏼,NOT_HS,0.0
7475,  محدش احسن من حد ياهري ياكيين 😎👊 صلاح اتعادل مع هاري كين 💪🙈💜 ,NOT_HS,0.0
2092, عندي الترند عالمي وطالعلي حق الكليجا اول شي ، من الفشله مادخلت الهاشتاقات 🤢,NOT_HS,0.0
13131,#افضح_معنفكأيام  كنا بالابتدائي كانو يشغلون لنا فيلم اليقين يجييون كيف يكقنون الميت ويدفنونهوكانوا مع الصبح يسوون محاضرات عن عذاب النساء في النار بالوصف غير اللي تسوي المحاضرة تشاهق وتصيححسبي الله عليهم جايو لنا الرغب والخوف حتى نخاف ننام وقتها 💔😣,NOT_HS,0.0
10714,امم لاااع الي يجي وماعرفه مدري مننين يجي خرج وحده يقولي ماتستحين تنزلين ذا الكلام تدافع عنه قدام عيون الكل!! مادريت ابد ولا جلست تحت درج هلي لحالي اتامل فيه😷ايه مع التصوير الي ماله داعي هرامه نسوان بس خلاص بيه يعني ملينا استشراف وعوووه 😩,,4.0
12287,جايتني وحده تقول كيف اعرف اذا كانت انا ملحده ؟ والا لا 😕 خييييير على وش شايفتني بنت خال ابليس حسبي الله 😡,,3.0
2926,وش شعورك ياخروفه وهو ساحب عليك ويغطي وجهه عنك تركتي رضى ربك وتربية ابوك ورا ظهرك عشان شهوتك 🤢😷 #بايع_الكليجا,HS6,5.0
12289,لاااع الي يجي وماعرفه يعني مدري مننين خرج يقولي ماتستحين تنزلين ؟ ذا اش الكلام تتكلمي عنه قدام الخلق الكل!! مادريت ولا جلست تحت درج هلي اتامل اش فيه😷ايه ترا التصوير ماله من داعي خلاص هرامه نسوان يعني بس خلاص بيه ملينا استشراف وعوووه 😩,,4.0
2701,  صباحكم ياكلبات رتويت كل كلبه تعمل رتويت وتجي خاص بسرعه 👠 ,HS6,5.0
2590,انا يمنيه عفاشيه حره ❤❤❤❤❤ماني مثل العبديات ولا هذيلا 😷😷😷,,4.0
9750,  #اوصف_نفسك_بكلمه عسل🍯فيه احد عنده اعتراض😈🔪؟!,NOT_HS,0.0
2491,#بايع_الكليجاإلى أين ...؟عيب الي جالس يصير والله 💔للأسف المواضيع التافهه و قله الادب صارت كثيرة في مجتمعنا 👎🏻ماقول غير الله يهدي الجميع .,HS5,4.0
12768, يابعد عمري القوطي صار له لسان وطويل بعد 😂😷,NOT_HS,0.0
13875,اخوووه والله لو تدري الرجال الي قاعد عندك مكان ماتقول هذي علومك كفايه عليها انك عسكري مب زبال 😷,,4.0
6741,كل وحدة تمدح فيه وتصوره وتتغزلحابة اقولك انتي رخيصة انتي ولا شي انتي غير متربية ولا فيك ذرة خوف من الله وحياء راضية عن نفسك تركضين وراء #بايع_الكليجا وتصوريه او غيره؟؟!!كيف حياتك وعيشتك والى اي مرحلة من المهانة وصلتي لها🤮😷الله يهدينا ولا يبلينا,HS6,5.0
5068,تعوسي عطاني فولو دخلت صفحته و رجعت اشوفه كاتب انو ساقطات اللي ما خقو على بايع الكليجا وطايح قذف البنات فيهم 😂 و طبعا حسابه الحقير كان كله اباحيات user  استشرافه صنفه قوي عطيته اياه بلوك,,1.0
7035, شيوخ نجد خلوك تهذري بهم انت وغيرك تبكي بدولتكم سوا حد العاهره خلف الشاشه 🖕🏻,HS1,1.0
1576,لا ان شاء لله ان نجلد صغار صغير جده الطحالب مثل روايح البيارات 😂🐸🐸🐸🐸🐸🐸🐸🐸🐸,,3.0
4503,url انا عفاشيه ❤❤❤❤❤ماني مثل الخرفان العبديات هذيلا مرتزقه 😷😷😷,,4.0
1294, من الواقع اللبناني  ا بنظرة  متابعهل تعلم ان الموفد  الوهابي الذي وصل لبنان ، قادم للنباح العلني ضد حزب الله😠خلال اسبوعين تم تركيز البيت الاسود …,,2.0
4361, مافيه ذاك الجمال بس البنات يحبون يبالغون 😷,NOT_HS,0.0
6572,وشفيهم الزهارنه ع م قولك ي العنز وجه العنز  ,,4.0
3579,حشيش حشيش ايه استغفر الله والله العظيم و الله بعدين انا مالي بالكوره و مال الزمالك ما تكسم الزمالك برحتك 😂😂👊,,3.0
868, شكرا علي المعلومات  بس دائما يسرق الغراب😂 السمك😠🐟 ما اقدر اخلي سمك برع في الحوش مدري ليش يسرقنه وايد في #بركاء #شبكة_هواة_صيدالأسماك #شبكة_الريح_للطقس ,NOT_HS,0.0
7047,قلتوها ريتويت ؟ وبلاد اللي حاكمها متعود على السرقه بيسرقون كل يوم شي حراميه قلالي عمان 😡,,1.0
3458,الغدر والطمع هو ما يجعلك غريبًا عن أقرب الناس إليك👎وهو ما يجعل أقرب الناس إليك غرباء عنك👍🙉,NOT_HS,0.0
